experiment_id,cell_id,seed,game,channel,spec,pair,framing,n_rows,n_rounds,coop_mean,price_mean,price_last,refusal_rate,api_error_rate,msgs,rule_frac,full_rule_frac,trigger_frac,conseq_frac,target_frac,intention_frac,msg_len,any_rule,lockin,K,capacity,has_channel,free_text
D1B,D1B/background/L3_private/same_origin_cn,6,ipd,L3_private,canonical,qwen-72b+deepseek-v3,neutral,24,12,1.0,,,0.0,0.0,24,0.0,0.0,0.041666666666666664,0.0,0.9583333333333334,0.9583333333333334,169.25,0,1.0,,rule,1,1
D1B,D1B/background/L3_private/same_origin_cn,7,ipd,L3_private,canonical,deepseek-v3+qwen-72b,neutral,24,12,1.0,,,0.0,0.0,24,0.0,0.0,0.0,0.0,0.9583333333333334,0.9583333333333334,121.25,0,1.0,,rule,1,1
D1B,D1B/background/L3_private/same_origin_cn,8,ipd,L3_private,canonical,qwen-72b+deepseek-v3,neutral,14,7,0.8571428571428571,,,0.0,0.0,14,0.0,0.0,0.07142857142857142,0.0,1.0,1.0,130.78571428571428,0,1.0,,rule,1,1
D1B,D1B/background/L3_private/same_origin_cn,9,ipd,L3_private,canonical,deepseek-v3+qwen-72b,neutral,24,12,0.08333333333333333,,,0.0,0.0,24,0.0,0.0,0.4166666666666667,0.4583333333333333,0.875,0.875,186.79166666666666,0,0.0,,rule,1,1
F1,F1/L0_none/same_origin_cn,0,battleship,L0_none,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.1,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,1,battleship,L0_none,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.4,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,2,battleship,L0_none,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,3,battleship,L0_none,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,4,battleship,L0_none,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.2,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,5,battleship,L0_none,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,6,battleship,L0_none,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,7,battleship,L0_none,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.8,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,8,battleship,L0_none,canonical,qwen-72b+deepseek-v3,neutral,14,7,0.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F1,F1/L0_none/same_origin_cn,9,battleship,L0_none,canonical,deepseek-v3+qwen-72b,neutral,20,10,1.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,none,0,0
F1,F1/L2_observed/same_origin_cn,0,battleship,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.0,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.4,0.4,108.85,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,1,battleship,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.6,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.75,0.75,157.45,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,2,battleship,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.0,,,0.0,0.0,20,0.0,0.0,0.15,0.0,0.2,0.2,145.45,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,3,battleship,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.8,,,0.0,0.0,20,0.0,0.0,0.05,0.0,0.5,0.5,145.6,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,4,battleship,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.0,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.1,0.1,147.15,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,5,battleship,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.9,,,0.0,0.0,20,0.0,0.0,0.05,0.0,0.55,0.55,112.9,0,1.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,6,battleship,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.8,,,0.0,0.0,20,0.0,0.0,0.1,0.0,0.6,0.6,106.5,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,7,battleship,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.3,,,0.0,0.0,20,0.0,0.0,0.05,0.0,0.2,0.2,150.15,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,8,battleship,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,14,7,0.14285714285714285,,,0.0,0.0,14,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,110.07142857142857,0,0.0,,rule,1,1
F1,F1/L2_observed/same_origin_cn,9,battleship,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.9,,,0.0,0.0,20,0.0,0.0,0.4,0.0,0.2,0.2,126.15,0,1.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,0,battleship,L3_private,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.1,,,0.0,0.0,20,0.0,0.0,0.05,0.0,0.1,0.1,121.05,0,0.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,1,battleship,L3_private,canonical,deepseek-v3+qwen-72b,neutral,20,10,1.0,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.9,0.9,123.4,0,1.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,2,battleship,L3_private,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.0,,,0.0,0.0,20,0.0,0.0,0.1,0.0,0.35,0.35,97.35,0,0.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,3,battleship,L3_private,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.0,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.3,0.3,134.85,0,0.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,4,battleship,L3_private,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.1,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.35,0.35,141.8,0,0.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,5,battleship,L3_private,canonical,deepseek-v3+qwen-72b,neutral,20,10,0.8,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.6,0.6,140.65,0,0.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,6,battleship,L3_private,canonical,qwen-72b+deepseek-v3,neutral,20,10,0.3,,,0.0,0.0,20,0.0,0.0,0.2,0.0,0.55,0.55,145.1,0,0.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,7,battleship,L3_private,canonical,deepseek-v3+qwen-72b,neutral,20,10,1.0,,,0.0,0.0,20,0.0,0.0,0.05,0.0,0.4,0.4,102.7,0,1.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,8,battleship,L3_private,canonical,qwen-72b+deepseek-v3,neutral,14,7,0.0,,,0.0,0.0,13,0.0,0.0,0.0,0.0,0.7692307692307693,0.7692307692307693,90.28571428571429,0,0.0,,rule,1,1
F1,F1/L3_private/same_origin_cn,9,battleship,L3_private,canonical,deepseek-v3+qwen-72b,neutral,20,10,1.0,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.45,0.45,136.65,0,1.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,300,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,40,20,0.95,,,0.0,0.0,40,0.0,0.0,0.0,0.025,1.0,1.0,174.525,0,1.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,301,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,16,8,0.4375,,,0.0,0.0,16,0.0,0.0,0.0,0.25,0.9375,0.9375,141.0,0,0.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,302,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,34,17,0.9117647058823529,,,0.0,0.0,34,0.0,0.0,0.47058823529411764,0.0,0.9705882352941176,0.9705882352941176,145.44117647058823,0,1.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,303,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,8,4,1.0,,,0.0,0.0,8,0.0,0.0,0.125,0.0,1.0,1.0,107.5,0,1.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,304,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,40,20,0.925,,,0.0,0.0,40,0.0,0.0,0.1,0.0,1.0,1.0,164.025,0,1.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,305,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.8333333333333334,,,0.0,0.0,30,0.0,0.0,0.06666666666666667,0.03333333333333333,0.9666666666666667,0.9666666666666667,142.23333333333332,0,1.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,306,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,38,19,0.7894736842105263,,,0.0,0.0,38,0.0,0.0,0.02631578947368421,0.02631578947368421,0.9473684210526315,0.9473684210526315,177.89473684210526,0,0.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,307,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,40,20,0.975,,,0.0,0.0,40,0.0,0.0,0.0,0.0,0.975,0.975,161.475,0,1.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,308,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,40,20,0.4,,,0.0,0.0,39,0.0,0.0,0.46153846153846156,0.28205128205128205,1.0,1.0,161.625,0,0.0,,rule,1,1
F2B,F2B/budget_normal/L2_observed/same_origin_cn,309,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,22,11,1.0,,,0.0,0.0,22,0.0,0.0,0.045454545454545456,0.0,1.0,1.0,145.45454545454547,0,1.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,300,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,40,20,0.075,,,0.0,0.0,40,0.0,0.0,0.0,0.0,0.25,0.25,14.375,0,0.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,301,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,16,8,0.0,,,0.0,0.0,15,0.0,0.0,0.0,0.0,0.4,0.4,14.0,0,0.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,302,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,34,17,0.11764705882352941,,,0.0,0.0,34,0.0,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826,13.558823529411764,0,0.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,303,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,8,4,1.0,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,16.75,0,1.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,304,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,40,20,0.85,,,0.0,0.0,39,0.0,0.0,0.02564102564102564,0.0,0.8461538461538461,0.8461538461538461,16.575,0,1.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,305,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.6333333333333333,,,0.0,0.0,28,0.0,0.0,0.0,0.0,0.8214285714285714,0.8214285714285714,14.5,0,0.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,306,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,38,19,0.8947368421052632,,,0.0,0.0,37,0.0,0.0,0.0,0.0,0.21621621621621623,0.21621621621621623,16.92105263157895,0,1.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,307,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,40,20,0.35,,,0.0,0.0,38,0.0,0.0,0.0,0.0,0.7105263157894737,0.7105263157894737,15.3,0,0.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,308,ipd,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,40,20,0.025,,,0.0,0.0,40,0.0,0.0,0.0,0.0,0.175,0.175,12.75,0,0.0,,rule,1,1
F2B,F2B/budget_tight/L2_observed/same_origin_cn,309,ipd,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,22,11,0.9090909090909091,,,0.0,0.0,22,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,17.181818181818183,0,1.0,,rule,1,1
F3,F3/mult_1.2/L0_none/same_origin_cn,0,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.03333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L0_none/same_origin_cn,1,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.16666666666666666,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L0_none/same_origin_cn,2,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.13333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L0_none/same_origin_cn,3,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,22,11,0.09090909090909091,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L0_none/same_origin_cn,4,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.06666666666666667,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L0_none/same_origin_cn,5,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.1,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L0_none/same_origin_cn,6,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.03333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L0_none/same_origin_cn,7,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.16666666666666666,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.2/L2_observed/same_origin_cn,0,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.23333333333333334,,,0.0,0.0,30,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667,0.9666666666666667,131.03333333333333,0,0.0,,rule,1,1
F3,F3/mult_1.2/L2_observed/same_origin_cn,1,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.6666666666666666,,,0.0,0.0,30,0.0,0.0,0.1,0.0,0.9666666666666667,0.9666666666666667,179.1,0,0.0,,rule,1,1
F3,F3/mult_1.2/L2_observed/same_origin_cn,2,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.2,,,0.0,0.0,29,0.0,0.0,0.0,0.0,0.896551724137931,0.896551724137931,134.36666666666667,0,0.0,,rule,1,1
F3,F3/mult_1.2/L2_observed/same_origin_cn,3,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,22,11,0.13636363636363635,,,0.0,0.0,22,0.0,0.0,0.45454545454545453,0.0,0.13636363636363635,0.13636363636363635,152.5,0,0.0,,rule,1,1
F3,F3/mult_1.2/L2_observed/same_origin_cn,4,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.7333333333333333,,,0.0,0.0,30,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,151.43333333333334,0,0.0,,rule,1,1
F3,F3/mult_1.2/L2_observed/same_origin_cn,5,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.8,,,0.0,0.0,30,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,161.63333333333333,0,0.0,,rule,1,1
F3,F3/mult_1.2/L2_observed/same_origin_cn,6,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.23333333333333334,,,0.0,0.0,30,0.0,0.0,0.13333333333333333,0.0,0.5666666666666667,0.5666666666666667,174.16666666666666,0,0.0,,rule,1,1
F3,F3/mult_1.2/L2_observed/same_origin_cn,7,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.16666666666666666,,,0.0,0.0,30,0.0,0.0,0.7666666666666667,0.0,0.7333333333333333,0.7333333333333333,179.2,0,0.0,,rule,1,1
F3,F3/mult_1.6/L0_none/same_origin_cn,0,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.1,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L0_none/same_origin_cn,1,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.03333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L0_none/same_origin_cn,2,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.26666666666666666,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L0_none/same_origin_cn,3,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,22,11,0.13636363636363635,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L0_none/same_origin_cn,4,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.16666666666666666,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L0_none/same_origin_cn,5,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.13333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L0_none/same_origin_cn,6,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.13333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L0_none/same_origin_cn,7,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.1,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_1.6/L2_observed/same_origin_cn,0,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.23333333333333334,,,0.0,0.0,30,0.0,0.0,0.3333333333333333,0.0,0.8,0.8,169.06666666666666,0,0.0,,rule,1,1
F3,F3/mult_1.6/L2_observed/same_origin_cn,1,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,1.0,,,0.0,0.0,29,0.0,0.0,0.034482758620689655,0.0,0.9655172413793104,0.9655172413793104,141.93333333333334,0,1.0,,rule,1,1
F3,F3/mult_1.6/L2_observed/same_origin_cn,2,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.1,,,0.0,0.0,30,0.0,0.0,0.26666666666666666,0.0,0.7,0.7,151.33333333333334,0,0.0,,rule,1,1
F3,F3/mult_1.6/L2_observed/same_origin_cn,3,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,22,11,0.3181818181818182,,,0.0,0.0,22,0.0,0.0,0.45454545454545453,0.0,0.8181818181818182,0.8181818181818182,176.9090909090909,0,0.0,,rule,1,1
F3,F3/mult_1.6/L2_observed/same_origin_cn,4,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.16666666666666666,,,0.0,0.0,30,0.0,0.0,0.43333333333333335,0.0,0.7666666666666667,0.7666666666666667,160.36666666666667,0,0.0,,rule,1,1
F3,F3/mult_1.6/L2_observed/same_origin_cn,5,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.03333333333333333,,,0.0,0.0,30,0.0,0.0,0.43333333333333335,0.0,0.7333333333333333,0.7333333333333333,150.63333333333333,0,0.0,,rule,1,1
F3,F3/mult_1.6/L2_observed/same_origin_cn,6,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,1.0,,,0.0,0.0,30,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667,0.9666666666666667,145.96666666666667,0,1.0,,rule,1,1
F3,F3/mult_1.6/L2_observed/same_origin_cn,7,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.8666666666666667,,,0.0,0.0,30,0.0,0.0,0.13333333333333333,0.0,0.9333333333333333,0.9333333333333333,155.76666666666668,0,1.0,,rule,1,1
F3,F3/mult_2/L0_none/same_origin_cn,0,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.13333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L0_none/same_origin_cn,1,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.13333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L0_none/same_origin_cn,2,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.1,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L0_none/same_origin_cn,3,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,22,11,0.09090909090909091,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L0_none/same_origin_cn,4,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.13333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L0_none/same_origin_cn,5,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.4666666666666667,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L0_none/same_origin_cn,6,public_goods,L0_none,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.23333333333333334,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L0_none/same_origin_cn,7,public_goods,L0_none,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.5333333333333333,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,none,0,0
F3,F3/mult_2/L2_observed/same_origin_cn,0,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,1.0,,,0.0,0.0,29,0.0,0.0,0.034482758620689655,0.0,0.9655172413793104,0.9655172413793104,165.8,0,1.0,,rule,1,1
F3,F3/mult_2/L2_observed/same_origin_cn,1,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.7333333333333333,,,0.0,0.0,30,0.0,0.0,0.03333333333333333,0.0,0.9333333333333333,0.9333333333333333,141.86666666666667,0,0.0,,rule,1,1
F3,F3/mult_2/L2_observed/same_origin_cn,2,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.1,,,0.0,0.0,30,0.0,0.0,0.03333333333333333,0.0,0.6,0.6,173.73333333333332,0,0.0,,rule,1,1
F3,F3/mult_2/L2_observed/same_origin_cn,3,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,22,11,1.0,,,0.0,0.0,21,0.0,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,119.9090909090909,0,1.0,,rule,1,1
F3,F3/mult_2/L2_observed/same_origin_cn,4,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,0.9333333333333333,,,0.0,0.0,30,0.0,0.0,0.0,0.0,0.9666666666666667,0.9666666666666667,163.53333333333333,0,1.0,,rule,1,1
F3,F3/mult_2/L2_observed/same_origin_cn,5,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.13333333333333333,,,0.0,0.0,30,0.0,0.0,0.2,0.0,0.8,0.8,171.4,0,0.0,,rule,1,1
F3,F3/mult_2/L2_observed/same_origin_cn,6,public_goods,L2_observed,canonical,qwen-72b+deepseek-v3,neutral,30,15,1.0,,,0.0,0.0,30,0.0,0.0,0.0,0.0,0.9,0.9,138.73333333333332,0,1.0,,rule,1,1
F3,F3/mult_2/L2_observed/same_origin_cn,7,public_goods,L2_observed,canonical,deepseek-v3+qwen-72b,neutral,30,15,0.9333333333333333,,,0.0,0.0,30,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,123.6,0,1.0,,rule,1,1
G1,G1/bertrand/neutral/L0_none/cross_origin,0,bertrand,L0_none,canonical,qwen-72b+llama-70b,neutral,44,18,,1.3227272727272725,1.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.693181818181819,none,0,0
G1,G1/bertrand/neutral/L0_none/cross_origin,1,bertrand,L0_none,canonical,llama-70b+qwen-72b,neutral,48,20,,1.6958333333333335,1.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.23958333333333365,none,0,0
G1,G1/bertrand/neutral/L0_none/cross_origin,2,bertrand,L0_none,canonical,qwen-72b+llama-70b,neutral,32,16,,1.66875,1.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.1718749999999997,none,0,0
G1,G1/bertrand/neutral/L0_none/cross_origin,3,bertrand,L0_none,canonical,llama-70b+qwen-72b,neutral,22,11,,1.6454545454545455,1.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.11363636363636356,none,0,0
G1,G1/bertrand/neutral/L0_none/cross_origin,4,bertrand,L0_none,canonical,qwen-72b+llama-70b,neutral,40,20,,1.585,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.03750000000000032,none,0,0
